trans_name,OG_name,sp_name,tissue,dnds,pnps,cons_gene_by_tiss
Tdi_TRINITY_DN8281_c0_g2_i1,OG-909_,Tdi,RT,1.00E-04,NA,NO
Tte_TRINITY_DN25034_c0_g1_i3,OG-799_,Tte,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN27246_c0_g1_i5,OG-703_,Tdi,RT,0.197851,NA,NO
Tge_TRINITY_DN42464_c0_g1_i1,OG-625_,Tge,RT,0.0987871,0,NO
Tte_TRINITY_DN6916_c0_g1_i1,OG-340_,Tte,RT,1.00E-04,NA,NO
Tte_TRINITY_DN21405_c0_g1_i3,OG-148_,Tte,RT,0.276238,0.066574202,YES
Tdi_TRINITY_DN28323_c0_g1_i1,OG-2713_,Tdi,RT,0.378201,0.499164345,NO
Tge_TRINITY_DN39456_c0_g1_i1,OG-1417_,Tge,RT,1.00E-04,0,NO
Tms_TRINITY_DN935_c0_g1_i1,OG-1646_,Tms,RT,1.00E-04,NA,NO
Tge_TRINITY_DN23489_c0_g1_i2,OG-1966_,Tge,RT,1.00E-04,NA,NO
Tms_TRINITY_DN15585_c0_g1_i1,OG-2290_,Tms,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN32265_c9_g5_i1,OG-332_,Tdi,RT,1.00E-04,NA,NO
Tte_TRINITY_DN63980_c0_g1_i1,OG-50_,Tte,RT,NA,NA,NO
Tte_TRINITY_DN49272_c0_g1_i1,OG-2524_,Tte,RT,NA,NA,YES
Tms_TRINITY_DN31650_c0_g2_i1,OG-1102_,Tms,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN32164_c2_g8_i1,OG-573_,Tdi,RT,0.325744,NA,NO
Tms_TRINITY_DN30427_c0_g1_i1,OG-103_,Tms,RT,1.00E-04,NA,NO
Tsi_TRINITY_DN25677_c0_g1_i2,OG-2294_,Tsi,RT,NA,0,NO
Tms_TRINITY_DN26034_c0_g2_i1,OG-104_,Tms,RT,0.0605688,NA,NO
Tms_TRINITY_DN11959_c0_g1_i1,OG-2441_,Tms,RT,0.235493,NA,YES
Tms_TRINITY_DN71047_c0_g1_i1,OG-2373_,Tms,RT,1.00E-04,NA,NO
Tte_TRINITY_DN56936_c0_g1_i1,OG-1582_,Tte,RT,0.385392,NA,NO
Tte_TRINITY_DN27646_c0_g1_i1,OG-181_,Tte,RT,NA,NA,NO
Tte_TRINITY_DN20673_c0_g2_i1,OG-829_,Tte,RT,NA,NA,NO
Tdi_TRINITY_DN28285_c0_g2_i3,OG-766_,Tdi,RT,1.00E-04,NA,NO
Tms_TRINITY_DN19983_c0_g1_i1,OG-1692_,Tms,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN24076_c0_g2_i1,OG-2342_,Tdi,RT,NA,0,NO
Tge_TRINITY_DN20133_c0_g1_i1,OG-1453_,Tge,RT,0.087236,0.383742911,NO
Tsi_TRINITY_DN60376_c0_g1_i1,OG-687_,Tsi,RT,0.228783,NA,NO
Tms_TRINITY_DN30334_c0_g1_i1,OG-1228_,Tms,RT,0.106377,0.150490449,YES
Tte_TRINITY_DN20020_c0_g1_i5,OG-1661_,Tte,RT,0.908079,NA,NO
Tge_TRINITY_DN41338_c0_g1_i1,OG-2558_,Tge,RT,NA,NA,NO
Tms_TRINITY_DN50774_c0_g1_i1,OG-1331_,Tms,RT,NA,NA,NO
Tsi_TRINITY_DN25279_c0_g1_i1,OG-1697_,Tsi,RT,NA,NA,NO
Tms_TRINITY_DN6854_c0_g1_i1,OG-1366_,Tms,RT,1.00E-04,NA,NO
Tms_TRINITY_DN22218_c0_g1_i1,OG-1604_,Tms,RT,0.17385,NA,NO
Tte_TRINITY_DN29646_c0_g1_i4,OG-2606_,Tte,RT,1.00E-04,0.852272727,NO
Tte_TRINITY_DN295_c0_g1_i1,OG-2265_,Tte,RT,1.00E-04,NA,NO
Tge_TRINITY_DN44871_c0_g1_i3,OG-115_,Tge,RT,0.221618,NA,NO
Tte_TRINITY_DN48513_c0_g1_i1,OG-61_,Tte,RT,0.159244,NA,NO
Tge_TRINITY_DN15044_c0_g2_i1,OG-2611_,Tge,RT,0.500602,NA,NO
Tte_TRINITY_DN13846_c0_g1_i1,OG-2384_,Tte,RT,NA,NA,NO
Tge_TRINITY_DN39774_c0_g1_i1,OG-56_,Tge,RT,0.102714,0.646422471,NO
Tge_TRINITY_DN36774_c0_g1_i1,OG-2187_,Tge,RT,NA,0,NO
Tsi_TRINITY_DN27572_c0_g3_i1,OG-2329_,Tsi,RT,NA,NA,NO
Tge_TRINITY_DN35517_c0_g1_i1,OG-2492_,Tge,RT,1.00E-04,0,NO
Tge_TRINITY_DN68649_c0_g1_i1,OG-2321_,Tge,RT,NA,NA,NO
Tdi_TRINITY_DN14946_c0_g1_i1,OG-2406_,Tdi,RT,NA,NA,NO
Tge_TRINITY_DN30644_c0_g1_i1,OG-2063_,Tge,RT,0.139662,0.356756757,NO
Tsi_TRINITY_DN21901_c0_g1_i1,OG-2423_,Tsi,RT,0.139512,0.665207877,NO
Tge_TRINITY_DN345_c0_g1_i1,OG-2588_,Tge,RT,NA,0,NO
Tdi_TRINITY_DN25522_c1_g1_i1,OG-2231_,Tdi,RT,NA,NA,NO
Tsi_TRINITY_DN11669_c0_g1_i1,OG-1966_,Tsi,RT,NA,NA,NO
Tte_TRINITY_DN21673_c0_g1_i1,OG-2829_,Tte,RT,1.00E-04,NA,NO
Tms_TRINITY_DN30203_c0_g2_i1,OG-478_,Tms,RT,1.00E-04,0.358762887,NO
Tms_TRINITY_DN25441_c0_g1_i2,OG-2282_,Tms,RT,NA,0.156526006,NO
Tms_TRINITY_DN20883_c0_g1_i2,OG-89_,Tms,RT,0.12826,NA,YES
Tge_TRINITY_DN47402_c0_g1_i1,OG-574_,Tge,RT,1.00E-04,0,NO
Tte_TRINITY_DN63751_c0_g1_i1,OG-1696_,Tte,RT,0.438845,NA,NO
Tte_TRINITY_DN17161_c0_g1_i1,OG-2688_,Tte,RT,NA,NA,NO
Tdi_TRINITY_DN20264_c0_g1_i1,OG-653_,Tdi,RT,0.158891,0.382364892,NO
Tge_TRINITY_DN46814_c0_g1_i2,OG-1134_,Tge,RT,0.0422384,0,NO
Tge_TRINITY_DN42363_c0_g1_i1,OG-2907_,Tge,RT,NA,0,NO
Tte_TRINITY_DN27924_c0_g1_i1,OG-205_,Tte,RT,0.184276,0.165109034,NO
Tsi_TRINITY_DN28455_c0_g1_i2,OG-1078_,Tsi,RT,NA,NA,NO
Tms_TRINITY_DN17050_c0_g1_i1,OG-453_,Tms,RT,NA,0,NO
Tms_TRINITY_DN19663_c0_g1_i1,OG-2548_,Tms,RT,NA,NA,NO
Tms_TRINITY_DN25148_c0_g1_i2,OG-2347_,Tms,RT,0.341875,NA,NO
Tdi_TRINITY_DN23201_c0_g1_i2,OG-1979_,Tdi,RT,1.00E-04,NA,NO
Tge_TRINITY_DN46533_c5_g1_i1,OG-1611_,Tge,RT,1.00E-04,NA,NO
Tsi_TRINITY_DN20391_c0_g1_i1,OG-1836_,Tsi,RT,NA,NA,NO
Tsi_TRINITY_DN22145_c0_g3_i1,OG-2715_,Tsi,RT,NA,NA,NO
Tge_TRINITY_DN48054_c0_g1_i3,OG-10_,Tge,RT,0.0160788,0,NO
Tsi_TRINITY_DN20847_c0_g2_i1,OG-2856_,Tsi,RT,1.00E-04,NA,NO
Tte_TRINITY_DN20133_c0_g2_i1,OG-1423_,Tte,RT,NA,NA,NO
Tdi_TRINITY_DN20594_c0_g1_i1,OG-1414_,Tdi,RT,0.292963,NA,NO
Tte_TRINITY_DN29888_c3_g2_i1,OG-1114_,Tte,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN31560_c6_g1_i1,OG-770_,Tdi,RT,1.00E-04,NA,YES
Tms_TRINITY_DN32083_c0_g1_i1,OG-897_,Tms,RT,0.881584,NA,NO
Tge_TRINITY_DN43213_c0_g1_i1,OG-395_,Tge,RT,0.245223,0.34181453,NO
Tsi_TRINITY_DN70570_c0_g1_i1,OG-1539_,Tsi,RT,0.152493,NA,NO
Tte_TRINITY_DN27340_c1_g1_i1,OG-604_,Tte,RT,0.538951,NA,NO
Tte_TRINITY_DN9492_c0_g2_i1,OG-1489_,Tte,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN69789_c0_g1_i1,OG-2080_,Tdi,RT,NA,NA,NO
Tge_TRINITY_DN47629_c5_g1_i2,OG-2425_,Tge,RT,1.00E-04,0,NO
Tms_TRINITY_DN35285_c0_g1_i1,OG-2187_,Tms,RT,NA,NA,NO
Tge_TRINITY_DN72386_c0_g1_i1,OG-2459_,Tge,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN31420_c0_g1_i1,OG-370_,Tdi,RT,0.220418,0.142363409,NO
Tms_TRINITY_DN64864_c0_g1_i1,OG-2383_,Tms,RT,1.00E-04,NA,NO
Tge_TRINITY_DN8989_c0_g1_i1,OG-2322_,Tge,RT,1.00E-04,NA,NO
Tte_TRINITY_DN14985_c0_g1_i1,OG-1020_,Tte,RT,NA,NA,NO
Tge_TRINITY_DN45628_c0_g1_i1,OG-1068_,Tge,RT,0.0886035,0.102631579,NO
Tsi_TRINITY_DN20438_c0_g1_i1,OG-2092_,Tsi,RT,1.00E-04,NA,NO
Tte_TRINITY_DN4001_c0_g2_i1,OG-2405_,Tte,RT,1.00E-04,NA,NO
Tsi_TRINITY_DN39766_c0_g1_i1,OG-2935_,Tsi,RT,NA,NA,NO
Tge_TRINITY_DN24204_c0_g1_i1,OG-2491_,Tge,RT,1.00E-04,0,NO
Tge_TRINITY_DN40979_c0_g1_i1,OG-1189_,Tge,RT,0.186177,0.68310992,NO
Tms_TRINITY_DN13545_c0_g1_i2,OG-2491_,Tms,RT,1.00E-04,0,NO
Tge_TRINITY_DN47841_c5_g1_i2,OG-1486_,Tge,RT,0.0692028,0.31716656,NO
Tsi_TRINITY_DN31042_c0_g2_i1,OG-205_,Tsi,RT,1.00E-04,0.329182879,NO
Tsi_TRINITY_DN30664_c0_g1_i1,OG-1470_,Tsi,RT,1.00E-04,0,NO
Tge_TRINITY_DN660_c0_g1_i1,OG-2160_,Tge,RT,NA,0,NO
Tge_TRINITY_DN55200_c0_g1_i1,OG-1048_,Tge,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN31364_c0_g1_i2,OG-1026_,Tdi,RT,0.16556,NA,YES
Tms_TRINITY_DN26018_c0_g1_i1,OG-512_,Tms,RT,0.0698889,0,NO
Tms_TRINITY_DN32045_c0_g1_i1,OG-2285_,Tms,RT,NA,NA,NO
Tsi_TRINITY_DN31730_c10_g11_i1,OG-8_,Tsi,RT,0.189682,NA,NO
Tms_TRINITY_DN31843_c9_g15_i1,OG-2946_,Tms,RT,1.00E-04,NA,NO
Tge_TRINITY_DN47343_c1_g1_i3,OG-1755_,Tge,RT,0.393741,0.063914591,NO
Tge_TRINITY_DN41110_c1_g1_i1,OG-804_,Tge,RT,0.130206,0,NO
Tdi_TRINITY_DN34859_c0_g1_i1,OG-2854_,Tdi,RT,NA,NA,NO
Tge_TRINITY_DN19935_c0_g1_i1,OG-880_,Tge,RT,1.00E-04,0,NO
Tge_TRINITY_DN30373_c0_g1_i1,OG-1872_,Tge,RT,1.00E-04,NA,NO
Tms_TRINITY_DN62995_c0_g1_i1,OG-2911_,Tms,RT,0.899232,NA,NO
Tte_TRINITY_DN38580_c0_g1_i1,OG-1757_,Tte,RT,1.00E-04,NA,NO
Tte_TRINITY_DN17902_c0_g1_i2,OG-1760_,Tte,RT,NA,NA,NO
Tms_TRINITY_DN33213_c0_g1_i1,OG-663_,Tms,RT,NA,NA,NO
Tte_TRINITY_DN11314_c0_g2_i1,OG-595_,Tte,RT,1.00E-04,NA,NO
Tte_TRINITY_DN7005_c0_g2_i1,OG-369_,Tte,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN18842_c0_g1_i1,OG-34_,Tdi,RT,1.00E-04,0,NO
Tms_TRINITY_DN28296_c0_g1_i3,OG-2845_,Tms,RT,1.00E-04,0.357945425,NO
Tge_TRINITY_DN45896_c0_g1_i1,OG-758_,Tge,RT,0.0745148,0.289795918,YES
Tdi_TRINITY_DN59091_c0_g1_i1,OG-2933_,Tdi,RT,0.0481372,NA,NO
Tms_TRINITY_DN29694_c0_g1_i1,OG-157_,Tms,RT,1.00E-04,0,NO
Tms_TRINITY_DN35683_c0_g1_i1,OG-1023_,Tms,RT,NA,NA,YES
Tge_TRINITY_DN10135_c0_g1_i1,OG-1576_,Tge,RT,0.521061,0,NO
Tsi_TRINITY_DN25007_c0_g1_i1,OG-2348_,Tsi,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN11059_c0_g1_i1,OG-1440_,Tdi,RT,1.00E-04,NA,NO
Tsi_TRINITY_DN495_c0_g1_i1,OG-705_,Tsi,RT,1.00E-04,NA,YES
Tsi_TRINITY_DN66833_c0_g1_i1,OG-2679_,Tsi,RT,1.00E-04,NA,NO
Tms_TRINITY_DN14388_c0_g2_i1,OG-1491_,Tms,RT,0.543955,NA,NO
Tge_TRINITY_DN33153_c0_g2_i1,OG-2039_,Tge,RT,NA,0,NO
Tte_TRINITY_DN28052_c0_g1_i5,OG-115_,Tte,RT,NA,NA,NO
Tms_TRINITY_DN18603_c0_g3_i1,OG-455_,Tms,RT,1.00E-04,NA,NO
Tms_TRINITY_DN26283_c0_g1_i1,OG-175_,Tms,RT,NA,NA,NO
Tms_TRINITY_DN74274_c0_g1_i1,OG-1846_,Tms,RT,NA,NA,NO
Tsi_TRINITY_DN40174_c0_g1_i1,OG-617_,Tsi,RT,1.00E-04,NA,NO
Tsi_TRINITY_DN45753_c0_g1_i1,OG-147_,Tsi,RT,0.514723,NA,NO
Tms_TRINITY_DN39954_c0_g1_i1,OG-2219_,Tms,RT,NA,NA,NO
Tms_TRINITY_DN64415_c0_g1_i1,OG-1542_,Tms,RT,NA,NA,YES
Tms_TRINITY_DN58356_c0_g1_i1,OG-2972_,Tms,RT,1.00E-04,NA,NO
Tte_TRINITY_DN16367_c0_g1_i1,OG-1280_,Tte,RT,1.00E-04,NA,NO
Tms_TRINITY_DN22033_c0_g2_i1,OG-1563_,Tms,RT,NA,NA,NO
Tms_TRINITY_DN57407_c0_g1_i1,OG-2826_,Tms,RT,1.00E-04,NA,NO
Tte_TRINITY_DN18071_c0_g2_i1,OG-1281_,Tte,RT,0.111332,NA,NO
Tms_TRINITY_DN10836_c0_g1_i1,OG-183_,Tms,RT,0.621438,NA,NO
Tge_TRINITY_DN32537_c0_g1_i2,OG-1474_,Tge,RT,1.00E-04,NA,NO
Tte_TRINITY_DN2614_c0_g1_i1,OG-2156_,Tte,RT,1.00E-04,NA,YES
Tte_TRINITY_DN28362_c0_g2_i1,OG-2643_,Tte,RT,0.349612,NA,NO
Tdi_TRINITY_DN9217_c0_g1_i1,OG-1242_,Tdi,RT,0.557807,NA,NO
Tte_TRINITY_DN55552_c0_g1_i1,OG-2429_,Tte,RT,1.00E-04,NA,YES
Tte_TRINITY_DN13686_c0_g2_i1,OG-1365_,Tte,RT,NA,NA,NO
Tte_TRINITY_DN49137_c0_g1_i1,OG-2762_,Tte,RT,NA,NA,NO
Tsi_TRINITY_DN6726_c0_g1_i1,OG-2984_,Tsi,RT,1.00E-04,NA,NO
Tms_TRINITY_DN30015_c1_g1_i2,OG-1476_,Tms,RT,0.0899857,NA,NO
Tms_TRINITY_DN32234_c0_g1_i1,OG-1261_,Tms,RT,NA,NA,NO
Tms_TRINITY_DN72382_c0_g1_i1,OG-1445_,Tms,RT,NA,NA,NO
Tsi_TRINITY_DN39544_c0_g1_i1,OG-2543_,Tsi,RT,1.00E-04,NA,NO
Tge_TRINITY_DN17533_c0_g1_i1,OG-1277_,Tge,RT,0.157107,0,NO
Tms_TRINITY_DN24347_c0_g1_i2,OG-101_,Tms,RT,0.0475754,NA,NO
Tdi_TRINITY_DN24084_c0_g1_i1,OG-680_,Tdi,RT,0.229131,NA,NO
Tge_TRINITY_DN45066_c0_g1_i3,OG-800_,Tge,RT,1.00E-04,0.161167513,NO
Tte_TRINITY_DN112_c0_g2_i1,OG-2494_,Tte,RT,NA,NA,NO
Tdi_TRINITY_DN22504_c0_g1_i1,OG-1119_,Tdi,RT,1.00E-04,NA,NO
Tsi_TRINITY_DN32281_c0_g1_i1,OG-644_,Tsi,RT,NA,NA,NO
Tte_TRINITY_DN26215_c0_g4_i1,OG-479_,Tte,RT,1.00E-04,0,NO
Tge_TRINITY_DN28488_c0_g1_i1,OG-1492_,Tge,RT,0.0828549,NA,NO
Tdi_TRINITY_DN59539_c0_g1_i1,OG-1525_,Tdi,RT,0.361401,NA,NO
Tdi_TRINITY_DN16150_c0_g2_i1,OG-1209_,Tdi,RT,NA,NA,NO
Tge_TRINITY_DN40274_c0_g1_i1,OG-1784_,Tge,RT,1.00E-04,0.325581395,NO
Tge_TRINITY_DN24306_c0_g1_i1,OG-1635_,Tge,RT,1.00E-04,0,NO
Tte_TRINITY_DN33820_c0_g1_i1,OG-1091_,Tte,RT,0.445927,NA,NO
Tte_TRINITY_DN64355_c0_g1_i1,OG-1671_,Tte,RT,NA,NA,NO
Tge_TRINITY_DN61453_c0_g1_i1,OG-2762_,Tge,RT,NA,NA,NO
Tsi_TRINITY_DN370_c0_g1_i1,OG-1802_,Tsi,RT,0.391761,NA,NO
Tte_TRINITY_DN1711_c0_g1_i1,OG-464_,Tte,RT,1.00E-04,0,NO
Tsi_TRINITY_DN20250_c0_g1_i1,OG-1359_,Tsi,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN3907_c0_g2_i1,OG-563_,Tdi,RT,1.00E-04,NA,NO
Tte_TRINITY_DN257_c0_g2_i1,OG-1070_,Tte,RT,NA,NA,NO
Tsi_TRINITY_DN15849_c0_g1_i1,OG-653_,Tsi,RT,0.238938,NA,NO
Tdi_TRINITY_DN32210_c1_g4_i1,OG-2258_,Tdi,RT,NA,NA,NO
Tdi_TRINITY_DN33610_c0_g1_i1,OG-134_,Tdi,RT,1.00E-04,NA,YES
Tge_TRINITY_DN43679_c0_g1_i1,OG-964_,Tge,RT,1.00E-04,0.034497404,YES
Tdi_TRINITY_DN5729_c0_g1_i1,OG-1923_,Tdi,RT,1.00E-04,NA,NO
Tte_TRINITY_DN77764_c0_g1_i1,OG-2808_,Tte,RT,1.00E-04,NA,YES
Tms_TRINITY_DN29229_c0_g1_i2,OG-374_,Tms,RT,0.0522665,0,YES
Tdi_TRINITY_DN28966_c0_g1_i6,OG-990_,Tdi,RT,1.00E-04,NA,NO
Tsi_TRINITY_DN26417_c0_g1_i2,OG-1760_,Tsi,RT,NA,NA,NO
Tsi_TRINITY_DN22158_c0_g1_i2,OG-1455_,Tsi,RT,NA,NA,NO
Tte_TRINITY_DN25870_c0_g1_i2,OG-2286_,Tte,RT,1.00E-04,NA,NO
Tge_TRINITY_DN48842_c0_g1_i1,OG-2948_,Tge,RT,NA,NA,NO
Tms_TRINITY_DN26478_c0_g1_i1,OG-593_,Tms,RT,1.00E-04,0,NO
Tte_TRINITY_DN29878_c13_g9_i5,OG-1563_,Tte,RT,NA,NA,NO
Tms_TRINITY_DN21027_c0_g1_i1,OG-1052_,Tms,RT,0.12092,0.361944157,NO
Tsi_TRINITY_DN21597_c0_g1_i2,OG-2247_,Tsi,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN28949_c7_g1_i1,OG-763_,Tdi,RT,1.00E-04,NA,NO
Tge_TRINITY_DN19166_c0_g1_i1,OG-2123_,Tge,RT,0.356788,NA,NO
Tdi_TRINITY_DN67413_c0_g1_i1,OG-722_,Tdi,RT,1.00E-04,NA,NO
Tge_TRINITY_DN47954_c7_g1_i2,OG-979_,Tge,RT,0.160461,NA,NO
Tsi_TRINITY_DN9292_c0_g1_i1,OG-2075_,Tsi,RT,0.321572,NA,NO
Tdi_TRINITY_DN30996_c0_g1_i1,OG-1467_,Tdi,RT,1.00E-04,0.068239316,NO
Tdi_TRINITY_DN25384_c0_g1_i2,OG-522_,Tdi,RT,1.00E-04,NA,NO
Tms_TRINITY_DN30971_c0_g1_i1,OG-1070_,Tms,RT,NA,0,NO
Tms_TRINITY_DN3125_c0_g1_i1,OG-1905_,Tms,RT,NA,0,NO
Tms_TRINITY_DN12821_c0_g1_i1,OG-182_,Tms,RT,0.308949,NA,NO
Tms_TRINITY_DN9439_c1_g1_i1,OG-1727_,Tms,RT,NA,NA,NO
Tge_TRINITY_DN43423_c0_g1_i2,OG-1237_,Tge,RT,1.00E-04,0,NO
Tms_TRINITY_DN70828_c0_g1_i1,OG-1211_,Tms,RT,1.00E-04,NA,YES
Tte_TRINITY_DN7601_c0_g1_i1,OG-1731_,Tte,RT,1.00E-04,NA,NO
Tte_TRINITY_DN27539_c0_g1_i4,OG-1746_,Tte,RT,1.00E-04,NA,NO
Tms_TRINITY_DN21829_c0_g1_i1,OG-588_,Tms,RT,0.159337,NA,NO
Tms_TRINITY_DN11218_c0_g1_i1,OG-960_,Tms,RT,1.00E-04,NA,NO
Tms_TRINITY_DN31325_c0_g2_i1,OG-2003_,Tms,RT,1.00E-04,NA,NO
Tsi_TRINITY_DN52836_c0_g1_i1,OG-2982_,Tsi,RT,NA,NA,NO
Tsi_TRINITY_DN2593_c0_g2_i1,OG-1458_,Tsi,RT,NA,NA,NO
Tte_TRINITY_DN16333_c0_g2_i1,OG-2676_,Tte,RT,1.00E-04,NA,NO
Tte_TRINITY_DN9576_c0_g1_i1,OG-1955_,Tte,RT,NA,NA,NO
Tte_TRINITY_DN73382_c0_g1_i1,OG-533_,Tte,RT,NA,NA,NO
Tdi_TRINITY_DN18367_c0_g1_i1,OG-1675_,Tdi,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN27784_c1_g1_i1,OG-2151_,Tdi,RT,0.141122,NA,NO
Tms_TRINITY_DN31752_c12_g1_i1,OG-1668_,Tms,RT,NA,NA,YES
Tte_TRINITY_DN858_c0_g2_i1,OG-890_,Tte,RT,1.00E-04,NA,NO
Tms_TRINITY_DN28994_c0_g1_i1,OG-999_,Tms,RT,NA,NA,NO
Tte_TRINITY_DN73127_c0_g1_i1,OG-1228_,Tte,RT,1.00E-04,NA,YES
Tdi_TRINITY_DN22640_c0_g1_i2,OG-1628_,Tdi,RT,0.9495,0.344756683,NO
Tte_TRINITY_DN48245_c0_g1_i1,OG-1631_,Tte,RT,1.00E-04,NA,NO
Tms_TRINITY_DN12803_c0_g1_i1,OG-696_,Tms,RT,NA,NA,NO
Tte_TRINITY_DN29952_c5_g1_i1,OG-2211_,Tte,RT,NA,NA,NO
Tte_TRINITY_DN55863_c0_g1_i1,OG-697_,Tte,RT,0.391163,NA,NO
Tdi_TRINITY_DN18478_c0_g1_i1,OG-2088_,Tdi,RT,NA,NA,NO
Tge_TRINITY_DN34719_c0_g1_i1,OG-1386_,Tge,RT,1.00E-04,NA,NO
Tsi_TRINITY_DN34596_c0_g1_i1,OG-1188_,Tsi,RT,NA,NA,NO
Tge_TRINITY_DN32939_c0_g1_i1,OG-45_,Tge,RT,0.0675735,0,NO
Tte_TRINITY_DN39018_c0_g1_i1,OG-2160_,Tte,RT,NA,NA,NO
Tge_TRINITY_DN62382_c0_g1_i1,OG-2399_,Tge,RT,1.00E-04,NA,NO
Tsi_TRINITY_DN27841_c0_g1_i1,OG-15_,Tsi,RT,0.12541,NA,NO
Tms_TRINITY_DN8353_c0_g2_i1,OG-2302_,Tms,RT,NA,NA,NO
Tsi_TRINITY_DN16457_c0_g1_i1,OG-1835_,Tsi,RT,NA,NA,YES
Tsi_TRINITY_DN28578_c0_g2_i1,OG-2541_,Tsi,RT,1.00E-04,NA,NO
Tsi_TRINITY_DN24146_c0_g2_i1,OG-278_,Tsi,RT,1.00E-04,NA,NO
Tms_TRINITY_DN72884_c0_g1_i1,OG-1259_,Tms,RT,0.448257,NA,NO
Tge_TRINITY_DN40757_c0_g1_i1,OG-1469_,Tge,RT,1.00E-04,0.366995074,NO
Tms_TRINITY_DN20575_c0_g1_i2,OG-618_,Tms,RT,0.0789353,NA,NO
Tsi_TRINITY_DN20064_c0_g1_i1,OG-694_,Tsi,RT,0.0528718,NA,NO
Tms_TRINITY_DN22496_c0_g1_i1,OG-2665_,Tms,RT,NA,NA,NO
Tge_TRINITY_DN39412_c0_g1_i1,OG-312_,Tge,RT,NA,0.504460303,NO
Tge_TRINITY_DN47799_c8_g2_i1,OG-368_,Tge,RT,0.0718536,NA,NO
Tte_TRINITY_DN18159_c0_g3_i1,OG-1614_,Tte,RT,NA,NA,NO
Tte_TRINITY_DN19914_c0_g1_i1,OG-497_,Tte,RT,1.00E-04,NA,NO
Tge_TRINITY_DN9866_c0_g1_i1,OG-531_,Tge,RT,NA,0,NO
Tsi_TRINITY_DN61464_c0_g1_i1,OG-1327_,Tsi,RT,NA,NA,NO
Tdi_TRINITY_DN24890_c0_g1_i2,OG-727_,Tdi,RT,1.00E-04,NA,NO
Tsi_TRINITY_DN10349_c0_g1_i1,OG-509_,Tsi,RT,NA,NA,NO
Tms_TRINITY_DN63485_c0_g1_i1,OG-1319_,Tms,RT,0.252099,NA,NO
Tge_TRINITY_DN46437_c2_g1_i1,OG-1562_,Tge,RT,0.208998,0.08530572,NO
Tdi_TRINITY_DN32005_c0_g1_i4,OG-49_,Tdi,RT,0.169059,0.32885906,NO
Tte_TRINITY_DN20921_c0_g1_i2,OG-485_,Tte,RT,1.00E-04,NA,NO
Tge_TRINITY_DN42750_c0_g1_i1,OG-533_,Tge,RT,1.00E-04,0,NO
Tge_TRINITY_DN39670_c0_g1_i1,OG-2649_,Tge,RT,1.00E-04,NA,NO
Tte_TRINITY_DN29265_c7_g2_i2,OG-2137_,Tte,RT,1.00E-04,0.164879357,NO
Tdi_TRINITY_DN11887_c0_g1_i1,OG-2515_,Tdi,RT,1.00E-04,NA,NO
Tge_TRINITY_DN7796_c0_g1_i1,OG-2993_,Tge,RT,NA,0,NO
Tsi_TRINITY_DN4017_c0_g2_i1,OG-1996_,Tsi,RT,1.00E-04,NA,NO
Tte_TRINITY_DN30605_c0_g1_i1,OG-1738_,Tte,RT,NA,NA,NO
Tsi_TRINITY_DN28988_c0_g2_i2,OG-1009_,Tsi,RT,NA,NA,NO
Tge_TRINITY_DN43422_c0_g1_i1,OG-834_,Tge,RT,NA,0,NO
Tdi_TRINITY_DN5702_c0_g1_i1,OG-1400_,Tdi,RT,0.0793615,NA,NO
Tms_TRINITY_DN29811_c0_g2_i2,OG-2109_,Tms,RT,1.00E-04,0,NO
Tdi_TRINITY_DN66220_c0_g1_i1,OG-995_,Tdi,RT,0.114963,NA,YES
Tte_TRINITY_DN26254_c0_g4_i1,OG-1703_,Tte,RT,1.00E-04,NA,NO
Tge_TRINITY_DN40688_c0_g1_i1,OG-1118_,Tge,RT,NA,0,NO
Tdi_TRINITY_DN27901_c0_g1_i1,OG-495_,Tdi,RT,NA,NA,NO
Tte_TRINITY_DN33649_c0_g1_i1,OG-2752_,Tte,RT,0.353284,NA,NO
Tms_TRINITY_DN31570_c0_g2_i1,OG-2998_,Tms,RT,NA,NA,NO
Tdi_TRINITY_DN29485_c0_g1_i1,OG-61_,Tdi,RT,0.134914,NA,NO
Tms_TRINITY_DN25308_c0_g1_i2,OG-1544_,Tms,RT,1.00E-04,NA,NO
Tdi_TRINITY_DN28575_c0_g1_i1,OG-110_,Tdi,RT,0.272373,0,NO
Tte_TRINITY_DN28681_c0_g1_i4,OG-173_,Tte,RT,0.352687,NA,NO
Tte_TRINITY_DN26426_c0_g1_i2,OG-83_,Tte,RT,1.00E-04,NA,NO
Tge_TRINITY_DN40751_c0_g1_i1,OG-1270_,Tge,RT,NA,0,NO
Tdi_TRINITY_DN46736_c0_g1_i1,OG-2283_,Tdi,RT,0.31532,NA,NO
